ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO
2258,LIK,XI,P4-044,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,1678,,,,,,,,,3.73,3.98,2.83,1.9,1.71,1.42,0,,,,Blade,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,20.18,20.18,3.85,5.39,1.28,0.19,,Y
2259,LIK,IX,N5c-032,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,12345678,,,,,,,,,7.91,7.18,5.58,3.3,4.3,3.06,1,,,,Blade,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,44.82,44.82,7.56,7.56,4.98,1.79,POINT,Y
2260,LIK,IX,O4a-032,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,12345678,,,,,,,,,4.76,5.7,5.47,2.07,2.82,2.58,1,,,,Blade,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,35.2,35.2,6.36,6.36,2.91,0.85,,Y
2261,LIK,IX,N4b-032,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,1678,,,,,,,,,8.39,10.74,9.22,4.81,4.85,3.42,2,,,,Blade,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,44.75,44.75,11.49,11.49,4.93,2.81,,Y
2262,LIK,IX,N4b-032,,,Opaline/CCS,0%,,RetouchedTool,Complete,,BackedPiece,Backing,Indeteriminate,,1678,,,,,,,,,2.65,3.18,3.22,1.66,1.62,1.59,1,,,,Blade,,,,,,,,,,,,,,,,,Main,,,,,,,,,,,12.93,13.36,3.4,3.53,0.96,0.07,,Y
225,LIK,XVI,P5,,,Siltstone,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.7,1.34,,,,,,,,,,,,13.49,,16.13,,1.74,0.47,,N
226,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.82,2.05,Main,,,,,,,,,,,11.58,8.75,6.12,6.04,3.2,0.18,,N
227,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,10.82,,19.14,,2.56,0.49,,N
228,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,7.92,1.7,,,,,,,,,,,,11,,14.64,,1.45,0.32,,N
23,LIK,XVII,O5a,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,35.8,18.23,Main,,,,,,,,,,,13.81,13.77,38.4,37.03,12.1,14.42,,N
229,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.18,,15.75,,1.6,0.36,,N
230,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.97,,15.29,,0.88,0.28,,N
232,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.54,6.88,Main,,,,,,,,,,,11.81,9.92,8.92,8.92,4.25,0.63,,N
233,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,ResidualFacetWithBulb,No,7.68,1.04,Main,,,,,,,,,,,17.53,14.38,10.38,10.39,1.12,0.34,,N
235,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,6.16,1.44,,,,,,,,,,,,12.34,,13.4,,2,0.45,,N
236,LIK,XVI,P4,,,Opaline/CCS,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,3.78,0.53,Main,,,,,,,,,,,29.79,29.79,6.78,5.08,3.11,0.39,,N
237,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,13.28,,17.12,,1.6,0.44,,N
238,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.68,1.52,,,,,,,,,,,,6.59,,12.15,,2.26,0.17,,N
239,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,14.23,,12.53,,1.61,0.47,,N
240,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.11,,15.32,,1.86,0.34,,N
24,LIK,XVII,O5c,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,3.58,0.87,Main,,,,,,,,,,,5.1,4.79,13.03,9.45,0.67,0.08,,N
241,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,9.73,3.99,,,,,,,,,,,,21.28,,17.12,,4.56,1.32,,N
242,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.09,0.77,Main,,,,,,,,,,,14.2,13.67,4.73,4.73,1.04,0.08,,Y
243,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.85,2.27,Main,,,,,,,,,,,16.38,14.22,12.12,10.08,2.74,0.52,,N
244,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,2.76,0.86,,,,,,,,,,,,15.22,,8.86,,1.9,0.27,,N
245,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.29,,8.83,,0.91,0.08,,N
246,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,15,,7.41,,1.4,0.16,,N
247,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,FacetWithBulb,No,11.57,1.36,Main,,,,,,,,,,,18.8,12.9,21.91,18.27,1.47,0.72,,N
248,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,3.59,1.37,Main,,,,,,,,,,,21.9,19.03,20.78,14.78,6.44,1.47,,N
249,LIK,XVI,P4,,,Opaline/CCS,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.83,1.64,Main,,,,,,,,,,,23.22,20,23.41,21.06,4.79,2.29,,N
250,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,16.19,,15.6,,4.18,0.72,,N
25,LIK,XVII,O5c,,,Siltstone,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,SQUARE,,,,,,,,,,,,,,,,12.27,,12.33,,0.84,0.24,,N
251,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,9.92,2.63,,,,,,,,,,,,40.54,,21.22,,4.14,6,,N
252,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,CIRCULAR,ResidualFacetWithBulb,No,12.06,2.95,Main,,,,,,,,,,,35.03,30.2,34.91,34.49,5.96,7.66,,N
253,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,47.7,,19.15,,4.89,4.67,,N
254,LIK,XVI,P4,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,4,2,2,3,6,13.45,24.51,21.04,18.61,18.61,9.43,3.52,,N
255,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,4,2,2,5,5,18.57,36.51,36.51,20.58,16.91,12.9,7.14,,N
256,LIK,XVI,P4,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,0%,4,2,5,3,7,11.54,33.45,26.05,27.21,22.5,10.86,9.18,,N
257,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,5,2,4,4,9,31.31,43.41,35.49,38.92,29.5,8.75,17.71,,Y
258,LIK,XVI,P4,,,Opaline/CCS,60-90%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Radial,Cubic,0%,3,3,3,8,3,24.2,43.39,43.39,33.87,33.87,12.01,12.67,,Y
259,LIK,XVI,P4,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Bladelet,Cubic,1-10%,8,3,2,4,11,21.11,25.31,21.79,17.79,17.79,10.02,8.85,,Y
260,LIK,XVI,P4,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.32,1,Main,,,,,,,,,,,9.96,8.38,12.64,12.03,1.33,0.16,,N
26,LIK,XVII,O5c,,,Siltstone,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.21,1.68,,,,,,,,,,,,17.68,,14.96,,1.6,0.56,,N
261,LIK,XVI,P4,,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,14.48,,9.74,,1.81,0.31,,N
262,LIK,XVI,P4,,,Quartzite,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,13.18,,13.86,,1.42,0.48,,N
263,LIK,XVI,P4,,,Quartzite,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,20.3,,17.66,,1.48,0.76,,N
264,LIK,XVI,P4,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,7.41,2.84,Main,,,,,,,,,,,18.47,18.35,18.51,18.64,2.18,1.37,,N
265,LIK,XVI,P4,,,Quartzite,1-10%,Cobble,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,49.84,,19.5,,8.77,10.95,,N
266,LIK,XVI,P4,,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,35.09,6.21,,,,,,,,,,,,32.67,,49.37,,7.53,12.95,,N
267,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,25.98,,5.5,,3.79,0.53,,N
268,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.53,0.75,Main,,,,,,,,,,,12.73,12.73,5.69,4.68,0.81,0.06,,N
269,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,9.22,2.91,Main,,,,,,,,,,,15.91,15.84,9.34,8.86,2.11,0.48,,N
270,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.74,1.65,Main,,,,,,,,,,,17.21,14.11,13.11,13.1,1,0.28,,N
27,LIK,XVII,O5c,,,Quartzite,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,27.28,4.19,Main,,,,,,,,,,,5.82,5.76,27.23,26.39,2.46,0.72,Two pieces refit,N
271,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,12.58,1.5,Main,,,,,,,,,,,20.34,18.65,15.02,15.03,1.8,0.87,,N
272,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,12.26,6.75,Main,,,,,,,,,,,24.2,21.2,19.72,19.72,3.12,2.68,,N
273,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,7.65,1.89,Main,,,,,,,,,,,27.56,27.56,17.75,14.4,6.58,3.41,,N
274,LIK,XVI,P4,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,ResidualFacetWithBulb,No,9.66,3.25,Main,,,,,,,,,,,25.98,26.08,19.26,17.42,2.99,1.79,,N
275,LIK,XVI,P4,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,3,3,2,3,4,11.54,19.82,19.71,18.89,18.89,12.26,7.84,,N
276,LIK,XVI,P4,,,Opaline/CCS,1-10%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,3,3,6,7,5,20.74,40.76,40.98,32.99,27.59,18.9,26.25,,N
277,LIK,XVI,P4,,,Opaline/CCS,10-40%,Outcrop,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,2,1,3,1,3,16.89,36.36,36.37,28.74,28.74,18.58,38.86,,N
278,LIK,XVI,P4,,,Quartzite,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,50.02,30.81,,,,,,,,,,,,77.81,,61.65,,39.45,167.89,,N
279,LIK,XVI,P4,,,Siltstone,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,5.67,1.42,Main,,,,,,,,,,,7.71,7.14,12.28,10.7,1.33,0.15,,N
280,LIK,XVI,P4,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,6.02,1.88,Main,,,,,,,,,,,9.75,8.61,10.02,10.35,1.98,0.25,,N
28,LIK,XVII,O5c,,,Quartzite,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,SQUARE,,,,,,,,,,,,,,,,12.3,,14.41,,2.69,0.5,,N
281,LIK,XVI,P4,,,Tuff,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,9.49,2.44,,,,,,,,,,,,16.39,,14.19,,1.79,0.74,,N
282,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,15.41,,17.37,,2.56,0.58,,N
283,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.01,,12.68,,0.88,0.06,,N
284,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.9,2.08,,,,,,,,,,,,15.93,,13.02,,2.66,0.51,,N
285,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.36,2.12,,,,,,,,,,,,8.97,,12.02,,1.44,0.29,,N
286,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,5.31,0.68,Main,,,,,,,,,,,13.65,11.97,8.82,8.84,1.19,0.26,,N
287,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.03,,15.85,,1.06,0.13,,N
288,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,6.65,,12.17,,1.95,0.17,,N
289,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,12.43,,6.25,,1.78,0.31,,N
290,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.08,1.5,Main,,,,,,,,,,,11.95,11.83,5.49,5.49,1.11,0.08,,N
29,LIK,XVII,O5c,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,9.39,3.82,Main,,,,,,,,,,,17.63,14.95,10.51,7.65,3.71,0.67,,N
291,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,5.61,1.12,,,,,,,,,,,,12.66,,6.83,,2.01,0.18,,N
292,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.78,1.03,Main,,,,,,,,,,,12.16,12.04,4.84,4.83,1.49,0.08,,N
293,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,12.2,1.48,Main,,,,,,,,,,,26.4,26.42,23.6,20.11,3.55,1.87,,N
294,LIK,XV,P5d,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.89,1.87,Main,,,,,,,,,,,12.65,12.65,5.13,5.13,1.86,0.15,,N
295,LIK,XV,P5d,,,Opaline/CCS,1-10%,Outcrop,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,5.13,,17.29,,5.33,0.73,,N
296,LIK,XV,O5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.98,2.71,,,,,,,,,,,,19.09,,10.99,,4.78,1.22,,N
297,LIK,XV,P5d,,,Opaline/CCS,1-10%,Outcrop,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,4.58,2.38,,,,,,,,,,,,18.01,,16.9,,1.54,0.71,,N
298,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,25.8,,22.57,,3.47,3.79,,N
299,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,11.49,1.99,,,,,,,,,,,,22.34,,17.81,,4.98,1.82,,N
300,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,14.79,9.68,Main,,,,,,,,,,,18.32,18.32,16.51,15.88,6.3,1.61,,N
3,LIK,XVII,P5,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,4.75,1.09,Main,,,,,,,,,,,5.43,4.88,5.95,5.58,0.75,0.05,,N
30,LIK,XVII,O5c,,,Quartzite,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.25,2.63,,,,,,,,,,,,11.64,,6.17,,1.47,0.18,,N
301,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,12.41,,35.28,,3.65,2.35,,N
302,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,41.43,,31.26,,14.24,22.95,,N
303,LIK,XV,P5d,,,Opaline/CCS,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,47.4,,16.38,,9.69,11.66,,N
304,LIK,XV,P5d,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,3,2,1,3,6,12.35,21.28,16.41,21.67,21.4,10.22,4.9,,N
