ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
955,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,14.96,3.02,Main,,,,,,,,,,,13.31,13.31,23.23,18.51,4.27,1.53,,N,
956,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.92,1.42,Main,,,,,,,,,,,11.03,11.03,17.77,15.6,3.26,0.84,,N,
957,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.4,1.61,Main,,,,,,,,,,,15.28,15.28,16.23,10.98,2.22,0.58,,N,
958,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.3,,13.58,,2.09,0.46,,N,
959,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,4.01,1.03,Main,,,,,,,,,,,15.59,15.59,10.69,9.89,3.71,0.68,,N,
960,LIK,XIII,O4d-049,,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,42.77,,14.52,,7.39,7.04,Ret,N,
961,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.67,3.15,Main,,,,,,,,,,,14.41,14.41,14.26,9.91,2.32,0.6,,N,
962,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,4.71,3.47,Main,,,,,,,,,,,20.78,20.78,6.07,6.07,3.49,0.39,Ut,N,
96,LIK,XV,O5c-057,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.02,3.03,Main,,,,,,,,,,,39.2,39.2,26.21,26.21,9.25,11.65,,N,
963,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,2.43,1.9,Main,,,,,,,,,,,8.32,8.32,12.79,11.52,2.12,0.32,,N,
964,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,Indeterminate,No,5.88,0.66,Main,,,,,,,,,,,9.2,8.63,11.68,11.68,0.91,0.11,,N,
965,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.63,1.28,,,,,,,,,,,,12.11,,10.17,,1.15,0.26,,N,
966,LIK,XIII,O4d-049,,,Hornfels,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,6.02,1.18,Main,,,,,,,,,,,17.42,17.42,14.76,14.76,2.73,0.71,,N,
967,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,8.2,3.34,Main,,,,,,,,,,,13.54,13.54,15.81,13.96,2.54,0.56,,N,
968,LIK,XIII,O4d-049,,,Hornfels,40-60%,Cobble,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,19.51,,22.48,,5.53,2.54,Ret,N,
969,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,2.88,2.08,Main,,,,,,,,,,,20.12,20.12,6.56,6.56,2.98,0.43,,N,
970,LIK,XIII,O4d-049,,,Hornfels,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,13.89,,4.53,,0.77,0.08,,N,
