"","contrast","RAWMATERIAL","estimate","lower.HPD","upper.HPD"
"1","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod0.1)","Hornfels",-0.0712845667092759,-0.216439663102594,0.0673204520279342
"2","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod0.2)","Hornfels",-0.0265638554531376,-0.175206344849304,0.123780301726813
"3","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod0.3)","Hornfels",-0.0118247635427902,-0.156305313536429,0.132043042381816
"4","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod0.82)","Hornfels",-0.0886220476634074,-0.226755054472322,0.0506771286229122
"5","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod1.08)","Hornfels",-0.0659119932676127,-0.20265884727159,0.0755356065500732
"6","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod1.44)","Hornfels",-0.0674558423785827,-0.203582205010806,0.0819330430808636
"7","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod2.15)","Hornfels",-0.0755591571296246,-0.228101873781065,0.0729223614088843
"8","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod2.88)","Hornfels",-0.0649049320470318,-0.209276623113839,0.0718221608766734
"9","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.01 - STRAT_mod3.37)","Hornfels",-0.0636116292206541,-0.197875794118671,0.0797431695631339
"10","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod0.1)","Hornfels",-0.208831676966489,-0.623946091449959,0.185729422091457
"11","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod0.2)","Hornfels",-0.163333184171194,-0.57274078528778,0.240919268043947
"12","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod0.3)","Hornfels",-0.149163405138206,-0.569906621573613,0.244054479945712
"13","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod0.82)","Hornfels",-0.227144888332773,-0.6230955178576,0.190756333413929
"14","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod1.08)","Hornfels",-0.202334029307638,-0.591803132996016,0.22027418477951
"15","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod1.44)","Hornfels",-0.204939158372148,-0.591307387969788,0.224125051189506
"16","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod2.15)","Hornfels",-0.212549746548385,-0.613050281269993,0.205459832000564
"17","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod2.88)","Hornfels",-0.202007074493475,-0.590498066554134,0.221612517022593
"18","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.09 - STRAT_mod3.37)","Hornfels",-0.201187105536341,-0.611391962427033,0.199633299510291
"19","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod0.2)","Hornfels",-0.0905764448506705,-0.4277088723431,0.239576478788794
"20","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod0.3)","Hornfels",-0.0748711835732787,-0.401637562553392,0.267534970994428
"21","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod0.82)","Hornfels",-0.154176634424057,-0.475057526545229,0.191642591865024
"22","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod1.08)","Hornfels",-0.130743115065027,-0.452694667853581,0.212003324415008
"23","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod1.44)","Hornfels",-0.132518258947248,-0.463330486837082,0.204344017249942
"24","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod2.15)","Hornfels",-0.139125805669588,-0.483980461089956,0.186276036841488
"25","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod2.88)","Hornfels",-0.129824102210877,-0.460784337352843,0.205734530620351
"26","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.1 - STRAT_mod3.37)","Hornfels",-0.127673832184444,-0.460390874910984,0.204168550146353
"27","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod0.3)","Hornfels",-0.12485878762978,-0.447274544134885,0.224511923097875
"28","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod0.82)","Hornfels",-0.200960196946099,-0.53181636407239,0.139342880817593
"29","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod1.08)","Hornfels",-0.179817227985998,-0.499818245007002,0.168329093548289
"30","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod1.44)","Hornfels",-0.181127602186111,-0.522762748576013,0.151338122364654
"31","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod2.15)","Hornfels",-0.184940952451704,-0.516625542926344,0.16242718381175
"32","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod2.88)","Hornfels",-0.176470863025896,-0.486521459752232,0.183200494106471
"33","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.2 - STRAT_mod3.37)","Hornfels",-0.176530633280601,-0.495206368696379,0.172628908486532
"34","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod0.82)","Hornfels",-0.217242047854415,-0.548763918642104,0.115797764598094
"35","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod1.08)","Hornfels",-0.194702085872262,-0.510301076462732,0.152967964326558
"36","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod1.44)","Hornfels",-0.19295244260687,-0.525482396360168,0.145510825661441
"37","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod2.15)","Hornfels",-0.20183908360233,-0.544692271294829,0.128582394928036
"38","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod2.88)","Hornfels",-0.192104078895088,-0.508973252838345,0.157524165300887
"39","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.3 - STRAT_mod3.37)","Hornfels",-0.191811359344926,-0.528169411620434,0.136835953956159
"40","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.82 - STRAT_mod1.08)","Hornfels",-0.116941882357894,-0.429809055021067,0.229093160912983
"41","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.82 - STRAT_mod1.44)","Hornfels",-0.11534690489215,-0.440224228866862,0.222995743566989
"42","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.82 - STRAT_mod2.15)","Hornfels",-0.123551401306761,-0.451087655912457,0.214759382704139
"43","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.82 - STRAT_mod2.88)","Hornfels",-0.112935881223263,-0.430639829596178,0.229908546771791
"44","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod0.82 - STRAT_mod3.37)","Hornfels",-0.111633279794536,-0.433277863025153,0.228774562217071
"45","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.08 - STRAT_mod1.44)","Hornfels",-0.138045101303636,-0.465878516990887,0.201718587927727
"46","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.08 - STRAT_mod2.15)","Hornfels",-0.146036039744139,-0.475850008900919,0.190422401445552
"47","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.08 - STRAT_mod2.88)","Hornfels",-0.136141589672365,-0.445817909900938,0.216136282508191
"48","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.08 - STRAT_mod3.37)","Hornfels",-0.135376610941519,-0.471616927663137,0.19034612910544
"49","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.44 - STRAT_mod2.15)","Hornfels",-0.146434233358246,-0.497526397581989,0.175417946755827
"50","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.44 - STRAT_mod2.88)","Hornfels",-0.13438387742215,-0.450605078562327,0.215452588603148
"51","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod1.44 - STRAT_mod3.37)","Hornfels",-0.132407674111212,-0.469298915368645,0.198204543224024
"52","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod2.15 - STRAT_mod2.88)","Hornfels",-0.12771089026191,-0.460101412338512,0.220406966237539
"53","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod2.15 - STRAT_mod3.37)","Hornfels",-0.126177788538643,-0.47197112751434,0.207468002299659
"54","(STRAT_mod0.01 - STRAT_mod0.09) - (STRAT_mod2.88 - STRAT_mod3.37)","Hornfels",-0.13645397041918,-0.45923669107539,0.203341854964118
"55","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod0.2)","Hornfels",0.0442008884975025,-0.0260961528688219,0.115600401594105
"56","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod0.3)","Hornfels",0.0608531641177816,0.00206376367871286,0.119526937581821
"57","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod0.82)","Hornfels",-0.0171305958916581,-0.0608168542537948,0.0300269624835785
"58","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod1.08)","Hornfels",0.00578679362004775,-0.040606677764877,0.046921910750497
"59","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod1.44)","Hornfels",0.00490873018012428,-0.0545104809950425,0.0601597198059296
"60","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod2.15)","Hornfels",-0.00492660203106943,-0.078520464711568,0.0731572801178979
"61","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod2.88)","Hornfels",0.00710699415527727,-0.0397219025639011,0.0564597891723788
"62","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.01 - STRAT_mod3.37)","Hornfels",0.00783505236573268,-0.0347758521961383,0.0513638172187703
"63","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod0.1)","Hornfels",-0.137922534769482,-0.44926640816768,0.207840688174931
"64","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod0.2)","Hornfels",-0.0905764448506705,-0.4277088723431,0.239576478788794
"65","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod0.3)","Hornfels",-0.0748711835732787,-0.401637562553392,0.267534970994428
"66","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod0.82)","Hornfels",-0.154176634424057,-0.475057526545229,0.191642591865024
"67","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod1.08)","Hornfels",-0.130743115065027,-0.452694667853581,0.212003324415008
"68","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod1.44)","Hornfels",-0.132518258947248,-0.463330486837082,0.204344017249942
"69","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod2.15)","Hornfels",-0.139125805669588,-0.483980461089956,0.186276036841488
"70","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod2.88)","Hornfels",-0.129824102210877,-0.460784337352843,0.205734530620351
"71","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.09 - STRAT_mod3.37)","Hornfels",-0.127673832184444,-0.460390874910984,0.204168550146353
"72","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod0.2)","Hornfels",-0.0195398792637516,-0.323724020141177,0.303759980932127
"73","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod0.3)","Hornfels",-0.00547603267579877,-0.323344460517435,0.30251447926017
"74","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod0.82)","Hornfels",-0.0820661491431369,-0.401016270988647,0.218838058151027
"75","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod1.08)","Hornfels",-0.0601983988848973,-0.35828170867322,0.261545009082971
"76","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod1.44)","Hornfels",-0.0603678592254691,-0.393408830811138,0.229374940528866
"77","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod2.15)","Hornfels",-0.0703217078433425,-0.400787191036014,0.231521872491543
"78","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod2.88)","Hornfels",-0.056384414328573,-0.383866605080426,0.236961270708504
"79","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.1 - STRAT_mod3.37)","Hornfels",-0.0572714554834108,-0.374478395450986,0.243328049069001
"80","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod0.3)","Hornfels",-0.0500550805314803,-0.366683955057438,0.250694860791742
"81","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod0.82)","Hornfels",-0.127358404869994,-0.434893886681934,0.178935305797523
"82","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod1.08)","Hornfels",-0.105501772732586,-0.411609728824613,0.203128947483246
"83","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod1.44)","Hornfels",-0.106518487472776,-0.418210784125072,0.196352604729084
"84","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod2.15)","Hornfels",-0.11322538215446,-0.422985177181225,0.199437025780555
"85","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod2.88)","Hornfels",-0.102639828195386,-0.431317776845302,0.184226379249006
"86","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.2 - STRAT_mod3.37)","Hornfels",-0.10163861323945,-0.406643103671787,0.204101793166268
"87","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod0.82)","Hornfels",-0.143174180317358,-0.448843074966025,0.157642861072441
"88","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod1.08)","Hornfels",-0.122534359657252,-0.432240570847047,0.174832465717584
"89","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod1.44)","Hornfels",-0.121873724887091,-0.424131352199558,0.185571943757842
"90","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod2.15)","Hornfels",-0.130606487416257,-0.438152919682639,0.182282101587701
"91","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod2.88)","Hornfels",-0.118767284522554,-0.436704837686419,0.17500755004994
"92","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.3 - STRAT_mod3.37)","Hornfels",-0.119589572102128,-0.438117985218084,0.170049945878711
"93","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.82 - STRAT_mod1.08)","Hornfels",-0.0434221864580882,-0.344595423987757,0.256148810379865
"94","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.82 - STRAT_mod1.44)","Hornfels",-0.0425126135510594,-0.352933010903408,0.254163932880802
"95","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.82 - STRAT_mod2.15)","Hornfels",-0.0518979067238883,-0.368306809834122,0.250918969068947
"96","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.82 - STRAT_mod2.88)","Hornfels",-0.0390898748657145,-0.346571454579629,0.257327837755097
"97","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod0.82 - STRAT_mod3.37)","Hornfels",-0.0396522133144455,-0.328992552629375,0.272280500025014
"98","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.08 - STRAT_mod1.44)","Hornfels",-0.0657353023048282,-0.382325997871655,0.228095150762519
"99","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.08 - STRAT_mod2.15)","Hornfels",-0.072789627937887,-0.385258949331994,0.235297092987075
"100","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.08 - STRAT_mod2.88)","Hornfels",-0.0619523019797725,-0.361070039708426,0.244269333672994
"101","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.08 - STRAT_mod3.37)","Hornfels",-0.0626328526302831,-0.368252503626986,0.233473879728772
"102","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.44 - STRAT_mod2.15)","Hornfels",-0.0743456839079193,-0.381385600580262,0.240309515287238
"103","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.44 - STRAT_mod2.88)","Hornfels",-0.0612255935107191,-0.351029436073876,0.261467866686973
"104","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod1.44 - STRAT_mod3.37)","Hornfels",-0.0617000280382691,-0.355730671545551,0.250357993248183
"105","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod2.15 - STRAT_mod2.88)","Hornfels",-0.0525769508890472,-0.352046157462151,0.268407898269778
"106","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod2.15 - STRAT_mod3.37)","Hornfels",-0.0532331812789861,-0.375026224516467,0.244644740280233
"107","(STRAT_mod0.01 - STRAT_mod0.1) - (STRAT_mod2.88 - STRAT_mod3.37)","Hornfels",-0.0656999654264361,-0.363952187552283,0.235848130756765
"108","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod0.3)","Hornfels",0.015831768966257,-0.0572070110581477,0.0927241096449478
"109","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod0.82)","Hornfels",-0.0623295302120397,-0.124681642446732,0.00407846726144534
"110","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod1.08)","Hornfels",-0.0400644185759085,-0.103942468623145,0.0256746331486211
"111","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod1.44)","Hornfels",-0.0400861320523926,-0.113902692774036,0.0344478724107828
"112","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod2.15)","Hornfels",-0.049133265457034,-0.137793394224654,0.0380876508654779
"113","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod2.88)","Hornfels",-0.0378340303454949,-0.103635485053679,0.0287511433789169
"114","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.01 - STRAT_mod3.37)","Hornfels",-0.037246272579794,-0.104918388197611,0.0237664711290617
"115","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod0.1)","Hornfels",-0.184710810364377,-0.499711663828095,0.174911343149331
"116","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod0.2)","Hornfels",-0.137922534769482,-0.44926640816768,0.207840688174931
"117","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod0.3)","Hornfels",-0.12485878762978,-0.447274544134885,0.224511923097875
"118","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod0.82)","Hornfels",-0.200960196946099,-0.53181636407239,0.139342880817593
"119","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod1.08)","Hornfels",-0.179817227985998,-0.499818245007002,0.168329093548289
"120","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod1.44)","Hornfels",-0.181127602186111,-0.522762748576013,0.151338122364654
"121","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod2.15)","Hornfels",-0.184940952451704,-0.516625542926344,0.16242718381175
"122","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod2.88)","Hornfels",-0.176470863025896,-0.486521459752232,0.183200494106471
"123","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.09 - STRAT_mod3.37)","Hornfels",-0.176530633280601,-0.495206368696379,0.172628908486532
"124","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod0.2)","Hornfels",-0.065306553228677,-0.370943325431753,0.22871691128453
"125","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod0.3)","Hornfels",-0.0500550805314803,-0.366683955057438,0.250694860791742
"126","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod0.82)","Hornfels",-0.127358404869994,-0.434893886681934,0.178935305797523
"127","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod1.08)","Hornfels",-0.105501772732586,-0.411609728824613,0.203128947483246
"128","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod1.44)","Hornfels",-0.106518487472776,-0.418210784125072,0.196352604729084
"129","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod2.15)","Hornfels",-0.11322538215446,-0.422985177181225,0.199437025780555
"130","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod2.88)","Hornfels",-0.102639828195386,-0.431317776845302,0.184226379249006
"131","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.1 - STRAT_mod3.37)","Hornfels",-0.10163861323945,-0.406643103671787,0.204101793166268
"132","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod0.3)","Hornfels",-0.0960470498051098,-0.40450294175945,0.238023770498978
"133","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod0.82)","Hornfels",-0.174289112172604,-0.501317658051049,0.140478917827891
"134","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod1.08)","Hornfels",-0.152413161077204,-0.47220040575701,0.166599232571676
"135","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod1.44)","Hornfels",-0.152749006890229,-0.45649315022184,0.184054290827542
"136","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod2.15)","Hornfels",-0.159040585624483,-0.479611141442328,0.167711752667225
"137","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod2.88)","Hornfels",-0.150507209455889,-0.479439720227187,0.160775593204504
"138","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.2 - STRAT_mod3.37)","Hornfels",-0.150229207638368,-0.467693524916021,0.169018603565861
"139","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod0.82)","Hornfels",-0.189893753630313,-0.486082664469056,0.1262676624348
"140","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod1.08)","Hornfels",-0.167567131197686,-0.476326632792892,0.135928697713866
"141","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod1.44)","Hornfels",-0.169175028327361,-0.48560385390665,0.13280514987558
"142","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod2.15)","Hornfels",-0.174584226934924,-0.487182548581437,0.136206483279907
"143","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod2.88)","Hornfels",-0.165248224626844,-0.460317906011545,0.153960567024841
"144","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.3 - STRAT_mod3.37)","Hornfels",-0.164810588571284,-0.467882151071662,0.142587367901858
"145","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.82 - STRAT_mod1.08)","Hornfels",-0.0882996600596044,-0.394806261842223,0.214547562151298
"146","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.82 - STRAT_mod1.44)","Hornfels",-0.0910974826835369,-0.398045695554168,0.213704619361377
"147","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.82 - STRAT_mod2.15)","Hornfels",-0.0968557333162843,-0.419004504314592,0.198481271549155
"148","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.82 - STRAT_mod2.88)","Hornfels",-0.0879652291846742,-0.393185343005828,0.214220040886457
"149","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod0.82 - STRAT_mod3.37)","Hornfels",-0.0870015719512875,-0.402231047203153,0.206466182123008
"150","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.08 - STRAT_mod1.44)","Hornfels",-0.112147290648257,-0.415033724936849,0.196300937324287
"151","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.08 - STRAT_mod2.15)","Hornfels",-0.117697232636039,-0.430090941888706,0.185632359942657
"152","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.08 - STRAT_mod2.88)","Hornfels",-0.10985584496154,-0.412207086587995,0.197768029480551
"153","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.08 - STRAT_mod3.37)","Hornfels",-0.108496425349449,-0.423743100555984,0.183180455303037
"154","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.44 - STRAT_mod2.15)","Hornfels",-0.117961303340698,-0.431340093216292,0.189643030328303
"155","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.44 - STRAT_mod2.88)","Hornfels",-0.108905842026046,-0.427459614811735,0.187423185256222
"156","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod1.44 - STRAT_mod3.37)","Hornfels",-0.106037298425399,-0.415532771098562,0.197783851013503
"157","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod2.15 - STRAT_mod2.88)","Hornfels",-0.100639527169585,-0.402127016457531,0.223136233893335
"158","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod2.15 - STRAT_mod3.37)","Hornfels",-0.0991919859906039,-0.394517944012074,0.230669013025018
"159","(STRAT_mod0.01 - STRAT_mod0.2) - (STRAT_mod2.88 - STRAT_mod3.37)","Hornfels",-0.110800843505018,-0.421136189802128,0.188671054563233
"160","(STRAT_mod0.01 - STRAT_mod0.3) - (STRAT_mod0.01 - STRAT_mod0.82)","Hornfels",-0.0786761105243139,-0.12896211014692,-0.0256902388456623
"161","(STRAT_mod0.01 - STRAT_mod0.3) - (STRAT_mod0.01 - STRAT_mod1.08)","Hornfels",-0.0550808003110201,-0.1067478474551,-0.00528889740722249
"162","(STRAT_mod0.01 - STRAT_mod0.3) - (STRAT_mod0.01 - STRAT_mod1.44)","Hornfels",-0.0563707221948049,-0.119607416772451,0.00590948928628965
"163","(STRAT_mod0.01 - STRAT_mod0.3) - (STRAT_mod0.01 - STRAT_mod2.15)","Hornfels",-0.0651875846767445,-0.147878622754091,0.0116674581385139
